target,longitud_text,cantidad_palabras,keyword_mean,location_mean,numerales
1,70,11,0.617647058824,1.0,0
1,114,15,0.617647058824,0.424397947098,0
1,119,16,0.617647058824,0.424397947098,1
1,144,29,0.617647058824,0.355555555556,0
1,138,21,0.617647058824,1.0,0
0,110,15,0.617647058824,0.0,0
1,140,25,0.617647058824,1.0,0
0,37,6,0.617647058824,0.0,0
0,128,26,0.617647058824,0.424397947098,0
0,101,21,0.617647058824,0.0,0
0,95,18,0.617647058824,0.0,0
0,132,24,0.617647058824,0.0,0
0,80,13,0.617647058824,0.424397947098,2
1,101,15,0.617647058824,0.424397947098,0
1,132,18,0.617647058824,1.0,0
1,119,18,0.617647058824,1.0,1
1,86,12,0.617647058824,0.5,0
0,105,18,0.108108108108,0.0,0
0,53,5,0.108108108108,0.0,0
1,49,8,0.108108108108,0.424397947098,0
0,62,14,0.108108108108,0.424397947098,0
0,101,20,0.108108108108,0.0,0
0,39,4,0.108108108108,0.5,0
0,108,12,0.108108108108,0.0,2
0,64,8,0.108108108108,0.424397947098,0
1,22,4,0.108108108108,0.424397947098,0
0,47,5,0.108108108108,0.2,0
0,27,6,0.108108108108,0.424397947098,0
0,52,11,0.108108108108,0.0,0
0,73,11,0.108108108108,0.5,0
0,45,5,0.108108108108,0.0,1
0,50,5,0.108108108108,0.2,0
0,43,9,0.108108108108,0.424397947098,0
1,77,11,0.108108108108,0.424397947098,0
0,99,12,0.108108108108,0.0,0
0,45,9,0.108108108108,0.0,0
0,75,17,0.108108108108,0.0,0
0,137,23,0.108108108108,0.0,2
0,58,10,0.108108108108,0.424397947098,0
0,82,12,0.108108108108,0.424397947098,0
0,69,7,0.108108108108,0.2,0
0,42,8,0.108108108108,0.0,0
0,73,12,0.108108108108,0.424397947098,0
0,83,5,0.108108108108,0.0,0
0,77,17,0.108108108108,0.424397947098,0
1,45,5,0.108108108108,0.2,0
0,78,6,0.108108108108,0.424397947098,0
0,51,5,0.108108108108,0.2,0
0,77,9,0.108108108108,0.0,0
0,84,17,0.108108108108,0.0,0
0,105,15,0.108108108108,0.0,4
0,64,6,0.108108108108,0.424397947098,0
0,66,18,0.108108108108,0.424397947098,0
0,27,5,0.108108108108,0.424397947098,0
0,7,1,0.129032258065,0.424397947098,0
0,35,7,0.129032258065,0.424397947098,0
0,26,5,0.129032258065,0.0,0
0,41,6,0.129032258065,0.0,0
0,35,3,0.129032258065,0.424397947098,0
0,119,12,0.129032258065,0.424397947098,0
0,125,20,0.129032258065,0.5,1
0,19,3,0.129032258065,0.0,0
0,46,5,0.129032258065,0.424397947098,0
1,54,8,0.129032258065,1.0,0
1,136,24,0.129032258065,0.5,0
0,39,6,0.129032258065,0.424397947098,2
0,88,14,0.129032258065,0.424397947098,0
0,96,11,0.129032258065,0.5,0
0,121,18,0.129032258065,0.424397947098,0
0,90,13,0.129032258065,0.0,0
0,54,8,0.129032258065,0.0,1
0,104,17,0.129032258065,0.0,1
0,33,5,0.129032258065,0.0,0
0,37,7,0.129032258065,0.0,0
0,96,11,0.129032258065,0.0,0
0,73,9,0.129032258065,0.0,0
0,105,17,0.129032258065,0.0,1
0,52,9,0.129032258065,0.4,0
1,27,5,0.129032258065,0.424397947098,0
0,128,14,0.129032258065,0.424397947098,6
1,130,20,0.129032258065,0.424397947098,0
0,140,22,0.129032258065,0.5,0
0,55,10,0.129032258065,0.0,0
0,75,9,0.129032258065,0.666666666667,0
0,137,19,0.129032258065,0.0,3
0,79,9,0.135135135135,0.424397947098,0
1,140,22,0.135135135135,1.0,0
0,32,5,0.135135135135,0.424397947098,0
0,33,8,0.135135135135,0.424397947098,0
0,142,27,0.135135135135,0.0,0
0,97,12,0.135135135135,0.333333333333,0
1,137,19,0.135135135135,0.5,2
0,88,17,0.135135135135,0.424397947098,0
0,43,7,0.135135135135,0.0,0
0,49,10,0.135135135135,0.0,1
0,63,7,0.135135135135,0.0,0
0,142,27,0.135135135135,0.0,0
0,65,13,0.135135135135,0.424397947098,0
0,44,9,0.135135135135,0.424397947098,0
0,104,18,0.135135135135,0.0,0
0,41,6,0.135135135135,0.424397947098,0
0,43,10,0.135135135135,0.0,0
1,94,17,0.135135135135,0.666666666667,0
0,74,15,0.135135135135,0.0,0
0,42,5,0.135135135135,0.0,0
1,129,25,0.135135135135,0.424397947098,0
1,100,16,0.135135135135,1.0,0
0,139,26,0.135135135135,0.0,0
0,88,15,0.135135135135,0.424397947098,0
0,58,10,0.135135135135,0.0,0
0,111,22,0.135135135135,0.0,0
0,139,27,0.135135135135,0.0,0
0,130,25,0.135135135135,0.411764705882,2
0,142,27,0.135135135135,0.0,0
0,127,28,0.135135135135,0.0,0
0,48,9,0.135135135135,0.0,1
0,27,6,0.135135135135,0.0,0
0,98,19,0.135135135135,0.424397947098,0
0,40,8,0.135135135135,0.0,0
0,132,30,0.135135135135,0.0,0
0,70,14,0.135135135135,0.424397947098,0
0,68,12,0.135135135135,0.0,0
0,60,6,0.59375,0.285714285714,3
1,122,21,0.59375,1.0,0
0,148,17,0.59375,0.61038961039,4
0,139,22,0.59375,0.0,0
1,91,17,0.59375,1.0,0
0,138,21,0.59375,0.424397947098,0
1,84,15,0.59375,0.424397947098,0
1,96,12,0.59375,0.424397947098,0
1,116,12,0.59375,0.424397947098,0
1,148,18,0.59375,1.0,1
1,93,17,0.59375,0.714285714286,0
1,61,9,0.59375,1.0,0
1,106,15,0.59375,1.0,0
1,135,17,0.59375,1.0,1
1,135,17,0.59375,0.5,1
0,106,20,0.59375,0.0,0
0,52,5,0.59375,0.0,0
1,96,12,0.59375,1.0,0
1,86,11,0.59375,1.0,1
1,137,17,0.59375,1.0,5
1,132,18,0.59375,1.0,0
0,117,15,0.59375,0.424397947098,0
0,57,6,0.59375,0.424397947098,0
0,140,18,0.59375,0.424397947098,0
1,122,15,0.59375,0.424397947098,0
1,120,15,0.59375,0.424397947098,0
0,78,13,0.59375,0.75,0
0,71,9,0.59375,0.0,0
0,123,15,0.59375,0.5,1
1,140,19,0.59375,0.424397947098,0
1,136,18,0.59375,0.424397947098,2
0,127,17,0.59375,0.0,2
0,106,18,0.463414634146,0.0,0
0,38,10,0.463414634146,0.424397947098,0
0,131,18,0.463414634146,0.0,0
0,99,16,0.463414634146,0.0,0
1,102,9,0.463414634146,1.0,0
0,52,5,0.463414634146,0.0,1
0,139,25,0.463414634146,0.0,0
0,55,8,0.463414634146,0.424397947098,0
1,61,11,0.463414634146,1.0,1
0,56,13,0.463414634146,0.424397947098,0
0,62,10,0.463414634146,0.5,0
0,82,12,0.463414634146,0.424397947098,0
0,140,28,0.463414634146,0.0,0
1,62,7,0.463414634146,0.3,0
1,46,9,0.463414634146,1.0,1
1,127,19,0.463414634146,1.0,0
0,71,11,0.463414634146,0.615384615385,0
1,138,27,0.463414634146,0.5,0
0,127,23,0.463414634146,0.5,0
0,135,19,0.463414634146,0.0,0
1,80,14,0.463414634146,1.0,0
1,115,16,0.463414634146,0.424397947098,0
0,133,25,0.463414634146,0.0,0
1,97,18,0.463414634146,1.0,0
0,26,5,0.463414634146,0.0,1
1,95,13,0.463414634146,1.0,0
1,140,22,0.463414634146,1.0,1
1,126,15,0.463414634146,1.0,0
1,27,6,0.463414634146,0.424397947098,0
0,91,13,0.463414634146,0.424397947098,0
0,142,20,0.463414634146,0.424397947098,7
1,74,10,0.463414634146,0.5,0
0,122,20,0.463414634146,0.424397947098,0
1,107,18,0.463414634146,1.0,3
1,136,14,0.463414634146,0.424397947098,1
1,113,17,0.463414634146,0.424397947098,1
0,135,14,0.463414634146,0.5,2
0,34,7,0.463414634146,0.0,0
0,58,9,0.463414634146,0.0,0
1,39,4,0.463414634146,1.0,0
1,128,20,0.463414634146,0.571428571429,0
0,146,23,0.222222222222,0.424397947098,0
0,133,25,0.222222222222,0.0,0
0,44,5,0.222222222222,0.0,0
1,121,18,0.222222222222,0.424397947098,0
0,136,15,0.222222222222,0.631578947368,2
1,121,17,0.222222222222,0.5,2
0,140,15,0.222222222222,0.631578947368,2
1,52,11,0.222222222222,1.0,0
0,131,22,0.222222222222,0.0,0
0,125,18,0.222222222222,0.166666666667,0
1,120,17,0.222222222222,1.0,0
0,113,22,0.222222222222,0.0,0
0,116,12,0.222222222222,0.25,2
0,139,24,0.222222222222,0.424397947098,3
0,67,11,0.222222222222,0.0,1
0,136,18,0.222222222222,0.444444444444,1
0,47,7,0.222222222222,0.0,0
1,118,12,0.222222222222,0.25,2
0,104,14,0.222222222222,0.2,1
0,63,13,0.222222222222,0.0,0
0,138,15,0.222222222222,0.631578947368,2
0,134,24,0.222222222222,0.0,1
0,115,12,0.222222222222,0.25,2
0,111,12,0.222222222222,0.25,2
0,97,10,0.222222222222,0.424397947098,0
0,109,22,0.222222222222,0.424397947098,0
0,88,15,0.222222222222,0.0,0
1,40,7,0.222222222222,1.0,0
1,118,14,0.222222222222,0.2,2
0,102,21,0.222222222222,0.0,0
0,115,23,0.222222222222,0.5,0
0,43,10,0.222222222222,0.0,0
0,95,17,0.222222222222,0.333333333333,0
0,141,21,0.222222222222,0.5,0
1,137,28,0.222222222222,1.0,1
0,138,26,0.222222222222,0.424397947098,0
0,56,8,0.233333333333,0.424397947098,0
1,137,20,0.233333333333,1.0,0
0,131,19,0.233333333333,0.333333333333,0
0,69,14,0.233333333333,0.424397947098,0
0,139,18,0.233333333333,0.424397947098,0
0,68,14,0.233333333333,0.355555555556,0
0,101,19,0.233333333333,0.333333333333,0
0,80,16,0.233333333333,0.424397947098,0
0,34,6,0.233333333333,0.0,0
1,136,28,0.233333333333,0.424397947098,0
0,84,17,0.233333333333,0.0,0
0,141,18,0.233333333333,0.424397947098,1
1,138,15,0.233333333333,0.424397947098,0
0,128,28,0.233333333333,0.0,0
0,41,8,0.233333333333,0.0,0
0,44,6,0.233333333333,0.0,1
0,132,26,0.233333333333,0.424397947098,0
1,126,13,0.233333333333,0.424397947098,0
0,140,28,0.233333333333,0.0,0
0,92,14,0.233333333333,0.0,1
0,66,13,0.233333333333,0.0,0
0,41,5,0.233333333333,0.0,0
0,142,28,0.233333333333,0.0,0
1,65,8,0.233333333333,0.61038961039,0
0,76,12,0.233333333333,0.424397947098,2
1,68,9,0.233333333333,0.666666666667,0
1,30,7,0.233333333333,0.5,0
0,24,4,0.233333333333,0.424397947098,0
0,100,18,0.233333333333,0.61038961039,0
0,83,9,0.233333333333,0.0,2
0,140,30,0.25,0.424397947098,0
0,120,24,0.25,0.0,0
1,41,8,0.25,1.0,0
0,35,6,0.25,0.424397947098,0
0,50,11,0.25,0.0,0
1,55,7,0.25,1.0,0
0,108,16,0.25,0.225352112676,0
1,49,10,0.25,0.5,0
0,83,12,0.25,0.0,0
0,136,21,0.25,0.424397947098,1
0,17,4,0.25,0.424397947098,0
0,87,13,0.25,0.0,0
0,118,24,0.25,0.424397947098,0
0,97,12,0.25,0.424397947098,0
0,96,16,0.25,0.0,0
1,111,20,0.25,1.0,0
1,67,11,0.25,1.0,0
0,70,5,0.25,0.424397947098,0
1,35,4,0.25,1.0,0
0,24,5,0.25,0.424397947098,0
0,99,13,0.25,0.424397947098,0
0,70,5,0.25,0.424397947098,0
0,51,8,0.25,0.424397947098,0
0,139,26,0.25,0.61038961039,0
1,107,15,0.25,0.5,1
1,134,17,0.25,1.0,1
0,39,6,0.25,0.0,0
0,109,12,0.25,0.0,0
0,112,22,0.25,0.333333333333,0
0,81,14,0.25,0.0,1
0,44,8,0.25,0.0,0
0,110,13,0.25,0.5,1
0,77,13,0.25,0.424397947098,0
0,49,10,0.25,0.0,0
0,32,7,0.25,0.363636363636,0
1,103,10,0.25,1.0,1
1,134,22,0.684210526316,0.424397947098,1
0,158,26,0.684210526316,0.424397947098,0
1,103,17,0.684210526316,1.0,0
1,138,23,0.684210526316,1.0,1
1,69,6,0.684210526316,1.0,4
1,139,22,0.684210526316,0.424397947098,1
0,138,22,0.684210526316,0.0,1
1,142,22,0.684210526316,1.0,0
1,147,18,0.684210526316,0.424397947098,1
1,142,22,0.684210526316,0.424397947098,1
0,133,21,0.684210526316,0.424397947098,1
1,133,13,0.684210526316,0.592592592593,0
0,139,17,0.684210526316,0.5,1
0,62,8,0.684210526316,0.666666666667,0
0,130,21,0.684210526316,0.0,0
1,94,13,0.684210526316,0.6,2
1,31,3,0.684210526316,0.5,0
1,138,24,0.684210526316,0.424397947098,0
1,131,21,0.684210526316,0.5,0
1,96,11,0.684210526316,0.75,3
0,31,3,0.684210526316,0.5,0
0,138,22,0.684210526316,0.0,0
1,108,12,0.684210526316,1.0,0
0,138,23,0.684210526316,0.0,0
1,53,7,0.684210526316,0.424397947098,0
0,144,25,0.684210526316,0.424397947098,0
1,139,19,0.684210526316,1.0,2
1,133,20,0.684210526316,1.0,0
0,92,16,0.684210526316,0.0,1
1,118,18,0.684210526316,1.0,0
1,135,20,0.684210526316,1.0,0
1,139,19,0.684210526316,1.0,2
1,73,9,0.684210526316,0.692307692308,0
1,104,16,0.684210526316,0.424397947098,0
0,130,21,0.684210526316,0.0,0
1,126,19,0.684210526316,1.0,2
1,133,21,0.684210526316,1.0,0
1,140,21,0.684210526316,1.0,1
1,140,22,1.0,1.0,2
1,122,17,1.0,0.424397947098,0
1,122,18,1.0,0.424397947098,4
1,98,13,1.0,1.0,0
1,34,6,1.0,0.424397947098,0
1,122,18,1.0,0.424397947098,4
1,102,14,1.0,1.0,0
1,124,18,1.0,0.424397947098,4
1,106,15,1.0,1.0,0
1,104,15,1.0,0.424397947098,0
1,104,15,1.0,0.424397947098,0
1,134,22,1.0,1.0,1
1,124,18,1.0,0.424397947098,4
1,104,13,1.0,1.0,0
1,131,15,1.0,1.0,1
1,79,12,1.0,0.424397947098,5
1,140,18,1.0,0.363636363636,3
1,98,13,1.0,1.0,0
1,116,14,1.0,0.225352112676,1
1,123,18,1.0,0.424397947098,4
1,84,11,1.0,0.424397947098,0
1,86,11,1.0,0.424397947098,0
1,60,10,1.0,1.0,0
1,116,17,1.0,0.833333333333,0
1,76,9,1.0,1.0,0
1,83,11,1.0,1.0,1
1,102,14,1.0,1.0,0
1,136,15,1.0,1.0,2
1,108,14,1.0,0.424397947098,0
1,136,17,1.0,0.4,0
1,136,21,1.0,1.0,0
1,110,11,1.0,1.0,0
1,114,15,1.0,0.424397947098,1
1,57,7,1.0,1.0,0
1,136,20,1.0,0.424397947098,2
1,136,20,1.0,1.0,0
1,92,14,1.0,1.0,0
0,84,13,0.142857142857,0.285714285714,0
0,72,15,0.142857142857,0.0,0
0,97,16,0.142857142857,0.0,0
0,138,23,0.142857142857,0.0,0
0,46,7,0.142857142857,0.424397947098,0
0,138,24,0.142857142857,0.1,3
1,123,17,0.142857142857,0.307692307692,1
1,62,7,0.142857142857,0.424397947098,0
0,107,17,0.142857142857,0.424397947098,1
0,85,12,0.142857142857,0.5,0
0,136,22,0.142857142857,0.5,0
0,124,19,0.142857142857,0.0,1
0,63,5,0.142857142857,0.0,0
0,102,13,0.142857142857,0.0,1
0,133,22,0.142857142857,0.355555555556,0
0,112,23,0.142857142857,0.0,0
0,130,23,0.142857142857,0.333333333333,0
0,121,15,0.142857142857,0.0,3
0,57,9,0.142857142857,0.424397947098,0
0,97,12,0.142857142857,0.424397947098,0
1,132,20,0.142857142857,1.0,0
0,105,16,0.142857142857,0.0,0
1,136,21,0.142857142857,0.355555555556,1
0,140,22,0.142857142857,0.424397947098,1
0,89,12,0.142857142857,0.61038961039,0
0,80,14,0.142857142857,0.424397947098,2
0,145,19,0.142857142857,0.0,0
0,119,21,0.142857142857,0.424397947098,1
0,75,15,0.142857142857,0.424397947098,0
0,39,7,0.142857142857,0.424397947098,0
0,140,23,0.142857142857,0.424397947098,0
0,140,17,0.142857142857,0.0,0
0,134,14,0.142857142857,0.444444444444,3
0,143,24,0.142857142857,0.424397947098,0
0,136,20,0.142857142857,0.0,0
0,135,23,0.142857142857,0.466666666667,0
1,144,20,0.142857142857,1.0,0
0,87,10,0.142857142857,0.0,2
0,141,20,0.142857142857,0.424397947098,1
1,124,22,0.142857142857,1.0,0
0,132,24,0.142857142857,0.0,0
0,139,20,0.142857142857,0.0,1
0,87,14,0.259259259259,0.0,0
0,88,15,0.259259259259,0.0,0
0,132,25,0.259259259259,0.424397947098,0
1,94,9,0.259259259259,1.0,1
0,132,26,0.259259259259,0.424397947098,0
0,137,23,0.259259259259,0.0,0
0,132,24,0.259259259259,0.424397947098,0
0,132,24,0.259259259259,0.424397947098,0
1,101,12,0.259259259259,0.355555555556,0
0,132,24,0.259259259259,0.424397947098,0
0,139,26,0.259259259259,0.0,0
0,101,12,0.259259259259,0.222222222222,0
0,108,16,0.259259259259,0.0,0
1,73,11,0.259259259259,0.424397947098,0
0,132,24,0.259259259259,0.424397947098,0
1,140,17,0.259259259259,1.0,0
0,132,25,0.259259259259,0.424397947098,0
0,132,24,0.259259259259,0.424397947098,0
1,132,26,0.259259259259,0.424397947098,0
0,138,18,0.259259259259,0.424397947098,0
0,99,12,0.259259259259,0.4,0
0,132,25,0.259259259259,0.424397947098,0
0,132,25,0.259259259259,0.424397947098,0
0,100,18,0.259259259259,0.307692307692,0
1,59,9,0.259259259259,0.6,0
0,136,25,0.259259259259,0.0,0
1,117,16,0.259259259259,1.0,0
1,136,21,0.147058823529,0.666666666667,0
0,105,11,0.147058823529,0.0,0
0,136,15,0.147058823529,0.0,0
0,144,21,0.147058823529,0.0,0
0,101,10,0.147058823529,0.0,0
0,136,17,0.147058823529,0.424397947098,1
0,135,22,0.147058823529,0.424397947098,0
0,46,9,0.147058823529,0.424397947098,0
0,79,8,0.147058823529,0.424397947098,0
0,105,11,0.147058823529,0.0,0
1,105,11,0.147058823529,0.75,0
0,85,13,0.147058823529,0.0,0
0,121,20,0.147058823529,0.25,0
0,56,10,0.147058823529,0.0,0
0,59,9,0.147058823529,0.0,2
0,36,7,0.147058823529,0.424397947098,0
1,140,14,0.147058823529,1.0,3
0,117,20,0.147058823529,0.0,0
0,134,17,0.147058823529,0.0,0
0,141,21,0.147058823529,0.0,0
0,53,8,0.147058823529,0.355555555556,0
0,88,9,0.147058823529,0.0,2
1,139,18,0.147058823529,0.5,2
0,56,7,0.147058823529,0.355555555556,0
0,83,10,0.147058823529,0.0,0
0,137,17,0.147058823529,0.8,0
0,132,17,0.147058823529,0.424397947098,3
0,131,24,0.147058823529,0.0,1
0,138,24,0.147058823529,0.0,0
0,139,25,0.147058823529,0.727272727273,0
1,118,20,0.147058823529,1.0,0
0,113,19,0.147058823529,0.0,0
0,148,23,0.147058823529,0.0,0
0,83,12,0.147058823529,0.0,2
0,92,11,0.25,0.0,2
0,33,5,0.25,0.666666666667,0
0,69,13,0.25,0.0,0
0,137,17,0.25,0.0,3
0,79,15,0.25,0.448275862069,0
0,138,23,0.25,0.0,0
0,43,8,0.25,0.0,0
1,127,23,0.25,0.424397947098,2
1,111,19,0.25,0.424397947098,2
0,53,10,0.25,0.0,0
0,140,20,0.25,0.0,0
0,60,9,0.25,0.0,0
0,89,14,0.25,0.424397947098,0
0,29,5,0.25,0.424397947098,0
0,140,20,0.25,0.4,0
1,142,19,0.25,0.363636363636,0
0,69,13,0.25,0.424397947098,0
0,141,20,0.25,0.333333333333,0
1,131,17,0.25,0.61038961039,3
0,86,11,0.25,0.424397947098,0
0,140,20,0.25,0.0,0
1,116,18,0.25,1.0,0
0,75,7,0.25,0.0,0
0,51,5,0.25,0.0,0
0,63,9,0.25,0.0,0
0,117,16,0.25,0.424397947098,0
1,74,9,0.25,0.424397947098,0
1,115,14,0.25,0.833333333333,0
1,78,11,0.257142857143,0.61038961039,1
0,73,13,0.257142857143,0.424397947098,0
0,140,15,0.257142857143,0.0,0
0,56,10,0.257142857143,0.333333333333,0
0,88,11,0.257142857143,0.0,4
0,129,17,0.257142857143,0.424397947098,2
0,58,9,0.257142857143,0.424397947098,0
0,107,11,0.257142857143,0.0,0
0,114,21,0.257142857143,0.0,0
1,123,17,0.257142857143,0.363636363636,0
1,108,16,0.257142857143,0.424397947098,1
1,75,8,0.257142857143,0.424397947098,3
1,115,14,0.257142857143,1.0,0
0,64,5,0.257142857143,0.5,1
0,142,19,0.257142857143,0.424397947098,0
1,83,9,0.257142857143,0.636363636364,0
0,43,6,0.257142857143,0.424397947098,0
1,105,12,0.257142857143,0.424397947098,4
0,35,6,0.257142857143,0.424397947098,0
0,131,23,0.257142857143,0.0,0
0,91,16,0.257142857143,0.424397947098,0
0,142,19,0.257142857143,0.424397947098,0
0,139,22,0.257142857143,0.2,0
0,124,17,0.257142857143,0.0,0
0,77,9,0.257142857143,0.0,0
1,101,10,0.257142857143,1.0,0
0,108,18,0.257142857143,0.5,0
0,68,8,0.257142857143,0.0,0
0,131,14,0.257142857143,0.714285714286,0
0,99,14,0.257142857143,0.333333333333,0
1,104,12,0.257142857143,0.533333333333,0
0,138,19,0.257142857143,0.424397947098,0
0,103,14,0.257142857143,0.0,0
0,85,9,0.257142857143,0.424397947098,0
0,118,16,0.257142857143,0.0,0
0,140,26,0.485714285714,0.166666666667,0
1,87,12,0.485714285714,0.692307692308,0
0,136,24,0.485714285714,0.0,3
0,141,26,0.485714285714,0.166666666667,0
0,140,25,0.485714285714,0.424397947098,0
0,104,17,0.485714285714,0.307692307692,1
0,146,21,0.485714285714,0.424397947098,1
1,95,14,0.485714285714,0.424397947098,0
1,126,17,0.485714285714,1.0,1
1,142,26,0.485714285714,0.166666666667,0
1,119,17,0.485714285714,1.0,2
1,95,14,0.485714285714,1.0,0
0,112,17,0.485714285714,0.0,1
1,92,14,0.485714285714,0.424397947098,1
0,142,26,0.485714285714,0.166666666667,0
1,63,8,0.485714285714,0.61038961039,0
0,140,26,0.485714285714,0.166666666667,0
0,132,21,0.485714285714,0.355555555556,3
1,44,8,0.485714285714,1.0,0
0,136,17,0.485714285714,0.75,1
1,95,14,0.485714285714,0.424397947098,0
1,113,15,0.485714285714,0.666666666667,0
0,62,8,0.485714285714,0.0,0
0,90,11,0.485714285714,0.1,0
1,98,12,0.485714285714,0.424397947098,0
1,119,17,0.485714285714,1.0,2
1,72,9,0.485714285714,0.424397947098,0
0,140,21,0.485714285714,0.0,0
0,140,26,0.485714285714,0.166666666667,0
1,91,11,0.485714285714,0.424397947098,0
0,136,22,0.485714285714,0.0,2
0,114,11,0.485714285714,0.307692307692,2
0,121,18,0.485714285714,0.0,0
1,91,14,0.485714285714,0.714285714286,0
1,95,12,0.485714285714,1.0,1
1,97,15,0.684210526316,1.0,0
1,139,22,0.684210526316,0.714285714286,1
0,133,17,0.684210526316,0.0,2
1,129,23,0.684210526316,0.714285714286,1
1,132,21,0.684210526316,0.424397947098,0
0,91,15,0.684210526316,0.0,0
1,103,17,0.684210526316,1.0,0
1,130,19,0.684210526316,1.0,1
1,56,7,0.684210526316,0.666666666667,0
1,142,18,0.684210526316,0.714285714286,0
1,83,14,0.684210526316,0.61038961039,0
0,81,9,0.684210526316,0.5,2
0,140,25,0.684210526316,0.424397947098,1
1,44,7,0.684210526316,1.0,1
1,118,21,0.684210526316,0.714285714286,1
0,129,16,0.684210526316,0.0,4
1,142,24,0.684210526316,0.714285714286,2
1,135,17,0.684210526316,0.666666666667,0
1,135,24,0.684210526316,1.0,0
1,107,19,0.684210526316,1.0,0
0,135,25,0.684210526316,0.424397947098,0
1,140,26,0.684210526316,1.0,0
0,35,7,0.684210526316,0.0,0
1,96,20,0.684210526316,0.5,0
0,115,17,0.684210526316,0.0,0
1,116,14,0.684210526316,0.424397947098,0
1,128,23,0.684210526316,0.424397947098,0
1,141,24,0.684210526316,1.0,0
0,107,19,0.684210526316,0.424397947098,0
0,73,12,0.684210526316,0.0,0
0,130,15,0.684210526316,0.285714285714,2
1,72,8,0.684210526316,0.5,1
1,127,13,0.684210526316,0.166666666667,0
1,82,15,0.684210526316,0.424397947098,0
1,136,20,0.684210526316,1.0,0
0,110,22,0.684210526316,0.583333333333,0
1,137,18,0.684210526316,1.0,1
1,43,6,0.684210526316,1.0,0
1,63,9,1.0,1.0,0
1,101,16,1.0,0.5,0
1,63,9,1.0,0.833333333333,0
1,136,21,1.0,0.424397947098,0
1,107,13,1.0,0.424397947098,3
1,161,18,1.0,0.863636363636,0
1,92,11,1.0,1.0,2
1,100,11,1.0,0.424397947098,1
1,116,20,1.0,1.0,1
1,128,15,1.0,1.0,0
1,63,9,1.0,0.424397947098,0
1,136,21,1.0,0.424397947098,0
1,106,11,1.0,0.424397947098,1
1,136,21,1.0,0.424397947098,0
1,110,21,1.0,0.424397947098,0
1,63,9,1.0,0.833333333333,0
1,100,17,1.0,1.0,0
1,136,21,1.0,0.424397947098,0
1,112,21,1.0,0.592592592593,0
1,85,10,1.0,0.833333333333,0
1,136,18,1.0,0.863636363636,1
1,101,13,1.0,0.538461538462,0
1,124,17,1.0,0.424397947098,4
1,136,17,1.0,1.0,0
1,83,11,1.0,0.833333333333,0
1,135,20,1.0,0.863636363636,1
1,121,15,1.0,0.833333333333,2
1,136,18,1.0,0.863636363636,1
1,106,12,1.0,0.424397947098,0
1,102,13,1.0,0.833333333333,0
1,108,11,1.0,0.5,0
1,99,11,1.0,0.424397947098,1
1,124,17,1.0,1.0,0
1,128,20,1.0,0.363636363636,0
1,139,25,1.0,0.424397947098,0
1,79,10,1.0,1.0,0
1,128,15,1.0,1.0,0
1,135,20,1.0,0.833333333333,0
1,63,9,1.0,0.424397947098,0
1,130,23,0.241379310345,0.424397947098,0
0,117,18,0.241379310345,0.285714285714,0
0,138,22,0.241379310345,0.0,0
1,96,11,0.241379310345,0.424397947098,0
0,86,13,0.241379310345,0.424397947098,0
0,126,15,0.241379310345,0.5,1
0,85,13,0.241379310345,0.424397947098,0
0,114,24,0.241379310345,0.0,0
0,92,18,0.241379310345,0.0,0
0,73,10,0.241379310345,0.0,1
1,136,20,0.241379310345,1.0,0
0,124,22,0.241379310345,0.424397947098,0
0,133,23,0.241379310345,0.5,0
1,54,6,0.241379310345,0.424397947098,0
0,132,14,0.241379310345,0.0,0
1,132,17,0.241379310345,0.5,0
0,109,20,0.241379310345,0.0,0
0,120,22,0.241379310345,0.0,0
0,13,2,0.241379310345,0.424397947098,0
0,65,11,0.241379310345,0.0,0
0,111,21,0.241379310345,0.424397947098,0
0,131,17,0.241379310345,0.5,0
1,56,7,0.241379310345,1.0,0
0,137,20,0.241379310345,0.424397947098,0
0,69,9,0.241379310345,0.424397947098,0
0,111,18,0.241379310345,0.424397947098,0
1,125,22,0.241379310345,0.5,0
0,90,10,0.241379310345,0.222222222222,0
0,100,14,0.241379310345,0.424397947098,0
1,79,11,0.194444444444,0.666666666667,0
1,140,24,0.194444444444,1.0,4
0,133,14,0.194444444444,0.0,0
0,141,17,0.194444444444,0.225352112676,0
1,138,20,0.194444444444,1.0,3
0,103,18,0.194444444444,0.0,0
0,85,12,0.194444444444,0.0,1
0,109,19,0.194444444444,0.5,0
0,141,14,0.194444444444,0.424397947098,6
1,140,19,0.194444444444,0.424397947098,2
0,124,20,0.194444444444,0.0,1
0,65,13,0.194444444444,0.0,0
0,120,16,0.194444444444,0.333333333333,0
0,72,15,0.194444444444,0.0,0
0,95,14,0.194444444444,0.424397947098,0
1,78,15,0.194444444444,1.0,0
0,104,17,0.194444444444,0.0,0
0,142,19,0.194444444444,0.0,0
0,108,18,0.194444444444,0.428571428571,0
0,121,24,0.194444444444,0.0,0
0,138,27,0.194444444444,0.0,0
0,136,23,0.194444444444,0.0,0
0,89,14,0.194444444444,0.5,0
0,124,17,0.194444444444,0.5,2
1,132,17,0.194444444444,1.0,0
0,131,14,0.194444444444,0.333333333333,0
0,115,21,0.194444444444,0.424397947098,0
0,137,20,0.194444444444,0.424397947098,1
0,83,14,0.194444444444,0.333333333333,0
1,128,18,0.194444444444,1.0,0
